"","ID_Environmental","ID_sequencing","longitude","latitude","continent","OTU_371","OTU_727","OTU_75","OTU_2106","OTU_132","OTU_496","OTU_249","OTU_6462","OTU_701","OTU_7081","OTU_254","OTU_93","OTU_11827","OTU_323","OTU_338","OTU_397","OTU_349","OTU_71","OTU_5357","OTU_5482","OTU_70","OTU_21850","OTU_640","OTU_42608","OTU_14779","OTU_531","OTU_217","OTU_391","OTU_56","OTU_255","OTU_2065","OTU_198","OTU_5921","OTU_74","OTU_340","OTU_682","OTU_810","OTU_243","OTU_7213","OTU_2592","OTU_5857","OTU_22324","OTU_119","OTU_10","OTU_36249","OTU_4829","OTU_45","OTU_111","OTU_11839","OTU_5704","OTU_9832","OTU_971","OTU_6625","OTU_3109","OTU_12506","OTU_454","OTU_50","OTU_19226","OTU_1614","OTU_1574","OTU_18635","OTU_196","OTU_19940","OTU_783","OTU_3504","OTU_439","OTU_700","OTU_158","OTU_354","OTU_21325","OTU_33","OTU_173","OTU_98","OTU_7783","OTU_39105","OTU_41","OTU_41662","OTU_62","OTU_203","OTU_210","OTU_17316","OTU_10813","OTU_123","OTU_450","OTU_25205","OTU_21010","OTU_503","OTU_19665","OTU_2372","OTU_76","OTU_298","OTU_18652","OTU_26","OTU_2920","OTU_383","OTU_605","OTU_337","OTU_165","OTU_225","OTU_2630","OTU_8182","OTU_35535","OTU_3018","OTU_316","OTU_22664","OTU_1156","OTU_695","OTU_68","OTU_138","OTU_1087","OTU_310","OTU_40882","OTU_300","OTU_28942","OTU_385","OTU_24244","OTU_458","OTU_30","OTU_10913","OTU_86","OTU_272","OTU_36092","OTU_347","OTU_4842","OTU_23","OTU_147","OTU_3293","OTU_633","OTU_16","OTU_5987","OTU_35","OTU_307","OTU_117","OTU_800","OTU_352","OTU_1770","OTU_41795","OTU_1282","OTU_2206","OTU_1517","OTU_2859","OTU_639","OTU_6567","OTU_135","OTU_30959","OTU_11937","OTU_348","OTU_1758","OTU_214","OTU_107","OTU_477","OTU_9846","OTU_4995","OTU_69","OTU_202","OTU_137","OTU_854","OTU_519","OTU_1273","OTU_1748","OTU_120","OTU_1817","OTU_4343","OTU_512","OTU_206","OTU_613","OTU_28747","OTU_28492","OTU_3279","OTU_1534","OTU_24690","OTU_12102","OTU_731","OTU_1589","OTU_564","OTU_899","OTU_156","OTU_59","OTU_209","OTU_22401","OTU_4034","OTU_24","OTU_2097","OTU_9452","OTU_157","OTU_2128","OTU_3213","OTU_443","OTU_1019","OTU_208","OTU_4226","OTU_912","OTU_369","OTU_17160","OTU_654","OTU_24926","OTU_43364","OTU_253","OTU_3542","OTU_655"
"70",155,193,58.67,36.696,"Asia",5e-04,1e-04,0.0218,1e-04,8e-04,2e-04,2e-04,1e-04,3e-04,1e-04,4e-04,0,2e-04,5e-04,4e-04,0.0094,0.0018,0.0027,3e-04,1e-04,0,0,0.0021,1e-04,0,0.0039,0.002,1e-04,4e-04,0.0057,0,0.0011,9e-04,0.0042,0.0011,5e-04,0,0.0018,1e-04,0,7e-04,0.0038,0.002,0.0013,4e-04,2e-04,0.0075,7e-04,0.0032,0,0,0,4e-04,0.0034,1e-04,0.0026,0.0163,1e-04,0,4e-04,1e-04,9e-04,0,2e-04,3e-04,0.0015,5e-04,0.0029,0.0017,0,3e-04,3e-04,0.0027,0.0012,0,0.0133,3e-04,0.0071,0,0,0.0016,1e-04,0.0033,3e-04,0,0,4e-04,3e-04,0.0013,0.0056,4e-04,8e-04,0.0047,6e-04,7e-04,1e-04,0.0028,0,0.002,2e-04,0,0.003,0.0023,0.0011,1e-04,0,1e-04,0.0011,0.0014,0.0021,0.0021,0,0.0035,0.0023,2e-04,0.0017,0.0033,0.0046,0,0.0024,3e-04,0.0038,0.0078,1e-04,0.004,0,2e-04,0.0042,0.012,1e-04,8e-04,1e-04,0.0015,4e-04,5e-04,0,4e-04,8e-04,3e-04,7e-04,0,2e-04,3e-04,0.003,0,0.0019,0,0.0019,0.0012,0.0039,0.0034,4e-04,0.001,3e-04,2e-04,3e-04,9e-04,9e-04,7e-04,0.0054,0.001,2e-04,0,8e-04,2e-04,8e-04,0.0016,2e-04,0.0027,4e-04,1e-04,0,0.0017,1e-04,2e-04,0.0012,0.0088,2e-04,5e-04,1e-04,3e-04,6e-04,8e-04,3e-04,0,1e-04,0.0087,8e-04,0.0018,0.0051,0,0.0018,0,4e-04,0,1e-04,9e-04,0.0018,5e-04,6e-04
"71",159,197,-99.656,22.247,"North_America",0,3e-04,0.0118,1e-04,1e-04,0,0,0,0,0,0.0062,0,0.0014,0.0024,8e-04,0.0019,0.0102,0.0013,5e-04,3e-04,0,0.0011,0.0032,1e-04,0,9e-04,6e-04,1e-04,0,0.0068,9e-04,7e-04,0,0.0066,0,7e-04,1e-04,0.0032,0,1e-04,0.0013,0.0028,0.0075,0.001,1e-04,3e-04,0.0072,2e-04,6e-04,0,0,1e-04,0.0011,0.004,1e-04,0.0018,0.0153,1e-04,1e-04,0.0133,0,8e-04,0,1e-04,0.0019,7e-04,0.0024,0.0031,8e-04,0,1e-04,1e-04,0.0037,2e-04,5e-04,0.0064,1e-04,0.0054,2e-04,0,0.0017,1e-04,4e-04,0,1e-04,2e-04,3e-04,1e-04,0.003,4e-04,1e-04,3e-04,5e-04,0.0028,0.0018,0.0102,8e-04,1e-04,2e-04,1e-04,0.0011,0.0019,1e-04,0.004,6e-04,0,0,0.0011,0.0013,5e-04,0.0017,1e-04,1e-04,0.0033,0,9e-04,0.0059,6e-04,4e-04,0.0126,5e-04,6e-04,0.0054,2e-04,0.004,1e-04,0,9e-04,0.0134,1e-04,0.0144,2e-04,5e-04,3e-04,1e-04,0.0013,5e-04,0.0011,6e-04,4e-04,0,0,0.002,0.0035,1e-04,5e-04,0,5e-04,3e-04,0.002,0.0043,1e-04,4e-04,4e-04,0,0,2e-04,6e-04,3e-04,3e-04,0.0012,0.0018,2e-04,3e-04,0.0017,4e-04,3e-04,0,5e-04,0,0,3e-04,8e-04,1e-04,0,0,0.0026,0.0018,0.005,3e-04,0,0.0018,3e-04,1e-04,0,2e-04,0.0089,8e-04,1e-04,0.003,1e-04,3e-04,0,4e-04,0,1e-04,3e-04,7e-04,0,4e-04
"72",165,203,-101.249,23.738,"North_America",5e-04,3e-04,0.0124,0,0,0,2e-04,1e-04,0,1e-04,0.0046,0,8e-04,0.0039,7e-04,0.0019,0.0083,0.0023,4e-04,1e-04,0,9e-04,0.0045,0,0,0.0011,4e-04,0,4e-04,0.0033,0,6e-04,0,0.0069,0,0.0016,1e-04,0.0011,1e-04,5e-04,0.0016,0.0038,0.0067,7e-04,0,3e-04,0.0083,5e-04,0.0016,0,0,1e-04,8e-04,0.0024,2e-04,0.0018,0.013,0,3e-04,0.0048,1e-04,5e-04,0,1e-04,9e-04,7e-04,0.0028,0.0045,0.0015,0,0,9e-04,0.0053,1e-04,1e-04,0.0053,1e-04,0.0053,4e-04,0,0.0016,0,3e-04,0,1e-04,0,6e-04,1e-04,0.0024,4e-04,3e-04,3e-04,5e-04,0.0046,0.0025,0.0085,0.0027,1e-04,0.0015,0,5e-04,0.0048,1e-04,0.0052,6e-04,0,0,0.0016,0.0011,0.0011,0.0024,0,1e-04,0.003,1e-04,4e-04,0.0073,3e-04,2e-04,0.0064,4e-04,9e-04,0.0029,1e-04,0.0063,5e-04,1e-04,0.0022,0.0161,1e-04,0.0069,3e-04,0.0015,3e-04,0.0012,6e-04,5e-04,0.002,4e-04,0.0011,1e-04,0,0.0024,0.0027,0,0.001,2e-04,0.0012,3e-04,0.0053,0.002,4e-04,5e-04,0.0016,0,0,4e-04,0.0016,0.0011,4e-04,7e-04,0.0016,7e-04,3e-04,0.0029,1e-04,3e-04,0,7e-04,1e-04,3e-04,2e-04,8e-04,0,0,1e-04,0.0026,0.0028,0.0015,4e-04,0,0.0021,7e-04,0,0,5e-04,0.0058,0.0021,4e-04,0.0013,0,6e-04,0,0,0,0,0.0013,0.0018,1e-04,6e-04
"73",171,209,-3.639,34.473,"Africa",7e-04,0,0.0099,0,1e-04,0,0.0012,0,4e-04,2e-04,6e-04,0,6e-04,0.0019,3e-04,0.0047,0.0022,0.002,1e-04,2e-04,2e-04,0,0.0024,1e-04,0,0.0015,0.0072,0,1e-04,0.0012,0,1e-04,1e-04,0.0128,0.0014,1e-04,1e-04,0.0013,0,0,0.0023,0.0014,0.0023,3e-04,0,3e-04,0.007,0.0034,0.0018,0,0,0,4e-04,0.0041,3e-04,0.0019,0.0061,3e-04,0,5e-04,1e-04,3e-04,0,1e-04,2e-04,0.0023,0.0047,0.0021,0.0024,0,5e-04,1e-04,0.0127,1e-04,0,0.0024,0.0012,0.0064,0,0,4e-04,1e-04,0.0038,0,0,5e-04,0,4e-04,0.001,0.0021,7e-04,6e-04,0,0.0012,6e-04,0.0035,7e-04,0,7e-04,0,0,0.0072,0.0124,0.0032,0.0014,2e-04,0,0.003,2e-04,0.0013,0.0037,0,2e-04,0.0043,9e-04,0.0118,0.0027,0.0074,3e-04,0.0031,1e-04,0.0052,0.0043,2e-04,0.0063,0,1e-04,0.0071,0.025,0,0.006,2e-04,0.0016,2e-04,6e-04,6e-04,0.0039,8e-04,3e-04,3e-04,0,0,0.0011,0.0023,0,0.0099,2e-04,0.0017,2e-04,0.0017,0.0022,1e-04,0.0018,3e-04,2e-04,1e-04,8e-04,7e-04,5e-04,0.0012,1e-04,3e-04,0.0012,0.0026,0.001,2e-04,1e-04,0,0.0023,3e-04,0,3e-04,0.0023,0,0,9e-04,0.0036,5e-04,9e-04,7e-04,2e-04,5e-04,5e-04,5e-04,8e-04,1e-04,0.0093,6e-04,2e-04,6e-04,0,9e-04,0,0,0,2e-04,3e-04,0.0043,4e-04,0.0012
"74",187,225,-0.963,38.309,"Europe",5e-04,7e-04,0.0101,2e-04,0.0012,0,0.0014,5e-04,4e-04,1e-04,0.002,0,9e-04,0.0023,0.0017,0.0021,0.0074,0.004,9e-04,3e-04,0,0.0012,0.002,1e-04,1e-04,0.0016,0.001,1e-04,0.0015,0.0063,5e-04,0.0017,2e-04,0.0058,0,0.0021,0,0.0016,1e-04,2e-04,6e-04,0.0029,0.0215,0.0011,1e-04,0.0013,0.0054,0.001,0.0026,1e-04,1e-04,0,0.003,0.003,5e-04,8e-04,0.0052,0.001,6e-04,0.0025,1e-04,0.0011,1e-04,3e-04,0.0027,0.0022,0.0015,0.0085,0.0017,6e-04,1e-04,4e-04,0.0033,4e-04,1e-04,0.0047,0,0.0035,2e-04,0,0.0015,0,6e-04,1e-04,1e-04,1e-04,4e-04,1e-04,0.0031,6e-04,4e-04,3e-04,5e-04,9e-04,4e-04,0.0056,7e-04,1e-04,6e-04,1e-04,0.0016,0.0043,3e-04,0.002,5e-04,0,3e-04,6e-04,0.002,0.0014,0.0018,0,3e-04,0.003,4e-04,0.0011,0.0019,0.0011,3e-04,0.006,5e-04,7e-04,0.0017,1e-04,0.0025,2e-04,4e-04,0.0016,0.0137,2e-04,0.0075,5e-04,0.0012,8e-04,0.002,0.0011,7e-04,8e-04,9e-04,0.0011,0,1e-04,0.0011,0.0036,1e-04,8e-04,0,0.0015,9e-04,0.0053,0.0019,0,8e-04,0,4e-04,0,9e-04,0.0011,0.0012,4e-04,0.0017,0.0016,4e-04,4e-04,7e-04,0.0014,3e-04,0,3e-04,2e-04,0,4e-04,5e-04,2e-04,0,1e-04,0.0021,0.0022,0.0018,2e-04,0,0.0036,0.001,2e-04,1e-04,2e-04,0.0022,0.0015,2e-04,9e-04,0,6e-04,0,0,0,0,0.001,2e-04,1e-04,7e-04
"75",188,226,-3.389,40.369,"Europe",4e-04,1e-04,0.0091,4e-04,7e-04,0,0.001,0.0011,8e-04,4e-04,4e-04,0,0.001,0.0013,0.0035,8e-04,0.0052,0.0027,4e-04,1e-04,1e-04,2e-04,0.0026,1e-04,0,0.0016,0.0018,0,0.0018,0.0073,0,0.0019,6e-04,0.0096,2e-04,0.0014,1e-04,0.0028,0,0,8e-04,0.0045,0.0132,0.0029,9e-04,0.0016,0.0077,0.0028,0.0028,0,1e-04,0,0.0025,0.0068,1e-04,3e-04,0.0059,7e-04,7e-04,0.0011,0,0.0015,1e-04,7e-04,0.0015,0.0051,8e-04,0.0123,0.0027,0.0016,4e-04,1e-04,0.0018,0.0015,6e-04,0.0037,0,0.0032,0,0,9e-04,0,6e-04,0,4e-04,1e-04,2e-04,0,0.003,0.002,5e-04,1e-04,4e-04,7e-04,2e-04,0.0024,0.0016,2e-04,6e-04,1e-04,0.001,9e-04,8e-04,0.0013,8e-04,1e-04,8e-04,0.0011,0.0036,8e-04,0.0021,1e-04,4e-04,0.003,8e-04,8e-04,0.0018,0.0032,3e-04,0.0026,0.0017,5e-04,0.0026,2e-04,7e-04,2e-04,0.0013,0.0023,0.0176,5e-04,0.007,1e-04,5e-04,5e-04,0.002,0.0019,9e-04,5e-04,6e-04,5e-04,0,0,3e-04,0.0082,1e-04,0.0028,0,0.0022,7e-04,0.0042,0.0032,0,0.0015,1e-04,2e-04,4e-04,7e-04,0.002,0.0012,6e-04,6e-04,6e-04,7e-04,0.0023,3e-04,0.0014,1e-04,0,4e-04,1e-04,2e-04,7e-04,3e-04,8e-04,2e-04,8e-04,0.005,8e-04,4e-04,3e-04,2e-04,0.0026,0.0016,1e-04,6e-04,0,0.0043,4e-04,2e-04,6e-04,2e-04,7e-04,1e-04,1e-04,1e-04,0,2e-04,6e-04,3e-04,4e-04
"76",191,229,-1.527,38.066,"Europe",4e-04,1e-04,0.0133,0.001,3e-04,0,0.0012,0.0011,3e-04,4e-04,0.001,0,0.0013,0.0022,0.0021,0.003,0.0053,0.0024,2e-04,6e-04,2e-04,5e-04,0.0022,0,0,0.0019,0.0025,1e-04,0.0013,0.0027,9e-04,0.0022,0,0.0085,4e-04,0.0022,0,0.0023,1e-04,2e-04,4e-04,0.002,0.0279,0.0023,5e-04,0.0017,0.0109,6e-04,0.0018,0,0,0,0.0047,0.0038,2e-04,7e-04,0.0049,0.001,8e-04,0.0018,2e-04,0.0015,0,6e-04,6e-04,0.0013,0.0017,0.012,5e-04,4e-04,0,3e-04,0.0043,0.0018,2e-04,0.002,1e-04,0.0036,1e-04,0,0.0043,0,5e-04,1e-04,5e-04,0,3e-04,1e-04,0.0021,1e-04,0.0014,2e-04,0,0.0035,3e-04,0.0048,0.0011,2e-04,0.001,1e-04,8e-04,0.0031,0.0011,0.001,3e-04,1e-04,1e-04,0.0016,0.0065,0.0013,0.0017,3e-04,0.001,0.0025,5e-04,7e-04,0.0018,9e-04,4e-04,0.0033,9e-04,5e-04,0.0029,1e-04,0.0028,0,5e-04,0.0017,0.0089,6e-04,0.0045,2e-04,0.0011,6e-04,0.0016,0.0016,0.0015,9e-04,5e-04,0.0011,4e-04,0,9e-04,0.0044,0,0.0014,0,0.0015,7e-04,0.0035,0.0014,0,0.0011,7e-04,3e-04,2e-04,5e-04,0.0021,4e-04,9e-04,4e-04,0.0014,6e-04,0.0011,0.0013,0.0028,7e-04,0,1e-04,3e-04,0,0,4e-04,0,0,1e-04,0.002,0.002,3e-04,2e-04,1e-04,0.0027,0.0014,7e-04,3e-04,3e-04,0.0016,0.0018,4e-04,0.0012,0,8e-04,0,2e-04,0,0,5e-04,0.0021,1e-04,2e-04
"77",192,230,-2.345,39.128,"Europe",3e-04,1e-04,0.0091,5e-04,0.001,0,3e-04,3e-04,1e-04,6e-04,0.002,4e-04,0.001,0.0023,0.0016,0.002,0.006,0.0035,7e-04,1e-04,2e-04,2e-04,0.0017,1e-04,1e-04,0.0025,0.0012,0,0.0011,0.0057,4e-04,0.0037,3e-04,0.0058,2e-04,0.0015,0,0.0028,0,2e-04,0.001,0.0057,0.0105,0.0021,6e-04,6e-04,0.0037,0.0017,0.0024,0,1e-04,0,0.0017,0.0038,2e-04,3e-04,0.0083,7e-04,1e-04,0.003,3e-04,0.0013,0,2e-04,0.0024,0.0017,7e-04,0.0082,0.0014,5e-04,1e-04,4e-04,0.0021,6e-04,2e-04,0.0132,0,0.0024,0,0,0.0015,3e-04,0.0013,2e-04,2e-04,2e-04,3e-04,1e-04,0.0049,9e-04,3e-04,4e-04,5e-04,0.0014,4e-04,0.0066,0.0017,2e-04,0.0016,1e-04,0.0015,0.0084,7e-04,0.0011,2e-04,3e-04,4e-04,9e-04,0.0021,0.0017,0.001,2e-04,0.0013,0.0043,3e-04,5e-04,0.0032,0.0014,6e-04,0.0087,5e-04,0.001,0.0043,6e-04,0.005,1e-04,2e-04,0.0012,0.0168,2e-04,0.0055,1e-04,0.0019,5e-04,0.0025,0.0011,7e-04,4e-04,7e-04,8e-04,2e-04,3e-04,5e-04,0.0019,0,0.0013,0,0.0019,0.0013,0.0051,0.0036,3e-04,0.0013,3e-04,1e-04,1e-04,2e-04,0.0015,0.0014,0.0011,0.0022,0.0022,2e-04,4e-04,0.001,8e-04,1e-04,0,1e-04,0.0011,2e-04,5e-04,7e-04,1e-04,0,2e-04,0.0036,0.0021,0.0043,4e-04,2e-04,0.0043,0.0026,0,2e-04,1e-04,0.0038,0.0013,0,0.0039,1e-04,9e-04,0,4e-04,1e-04,0,5e-04,4e-04,0.0011,6e-04
"78",199,237,9.718,34.956,"Africa",3e-04,1e-04,0.0115,3e-04,1e-04,0,2e-04,4e-04,1e-04,3e-04,0.0017,1e-04,0.0012,0.0083,0.0014,0.0024,0.0093,0.0071,6e-04,1e-04,0,5e-04,0.0023,2e-04,1e-04,0.0021,1e-04,1e-04,4e-04,0.0047,0,7e-04,1e-04,0.0088,0,0.002,1e-04,0.0014,0,2e-04,0.0017,7e-04,0.0055,0.0016,0,7e-04,0.0056,5e-04,0.0047,0,0,1e-04,0.0013,0.005,0,0.0019,0.0068,3e-04,0,0.0036,0,4e-04,0,5e-04,0.0014,8e-04,0.0013,0.0036,9e-04,1e-04,0,0,0.0065,5e-04,4e-04,0.0029,0,0.0024,7e-04,0,0.0016,0,2e-04,0,3e-04,2e-04,6e-04,3e-04,0.0051,7e-04,7e-04,8e-04,0.0015,0.0012,0.0012,0.0163,0.0011,1e-04,7e-04,0,8e-04,0.0093,1e-04,0.0029,0.0011,0,0,4e-04,0.0011,0.0023,0.0019,0,3e-04,0.0021,0,7e-04,0.008,2e-04,2e-04,0.0034,1e-04,7e-04,0.0047,0,0.0088,1e-04,1e-04,0.0012,0.0132,1e-04,0.0111,3e-04,0.0017,7e-04,0.0015,3e-04,2e-04,6e-04,4e-04,0.0014,0,0,0.0016,0.001,0,6e-04,1e-04,5e-04,0.0022,0.0024,0.0047,4e-04,6e-04,0.0017,1e-04,0,4e-04,2e-04,9e-04,0.0012,0,5e-04,1e-04,0,0.0036,0.0016,3e-04,0,7e-04,2e-04,4e-04,4e-04,6e-04,2e-04,0,0,0.0045,0.0025,0.0016,1e-04,0,0.0034,8e-04,0.0012,2e-04,3e-04,0.0091,0.0014,0.0015,0.001,2e-04,8e-04,0,3e-04,0,0,6e-04,8e-04,4e-04,9e-04
"79",202,240,-109.71,38.174,"North_America",8e-04,1e-04,0.0029,0.0016,2e-04,0,0.0012,3e-04,4e-04,5e-04,0.0011,1e-04,4e-04,1e-04,0.0014,0.0016,0.0016,0.0047,1e-04,4e-04,0,1e-04,6e-04,1e-04,2e-04,7e-04,2e-04,0,4e-04,0.0039,2e-04,1e-04,0,0.0035,0.001,0.001,1e-04,0,0,2e-04,3e-04,1e-04,0.001,0.001,1e-04,2e-04,0.0024,0.0011,0.0099,0,1e-04,0,2e-04,9e-04,2e-04,8e-04,0.0072,5e-04,2e-04,1e-04,2e-04,1e-04,2e-04,2e-04,7e-04,0.0018,0.0032,1e-04,7e-04,0,0,0.0011,0.0026,8e-04,2e-04,5e-04,0,0.0022,0.0028,0,0.0011,1e-04,0,3e-04,8e-04,0,0.0049,0,0.0016,2e-04,0.0025,2e-04,5e-04,7e-04,0,0.0019,0.0014,0,0.0031,0,0,0.0112,0.0011,8e-04,2e-04,2e-04,0,4e-04,0.0015,0.0027,0.0078,0,8e-04,0.0084,0,0.0034,0.0047,4e-04,5e-04,0.0011,0,0.0038,0.0172,0,0.0089,0,0,0.0018,0.0351,2e-04,0.0051,0.0035,0.0077,3e-04,0.0099,2e-04,1e-04,1e-04,2e-04,0.0049,3e-04,1e-04,3e-04,5e-04,0,0.002,0,5e-04,3e-04,0.0043,0.0019,0.0022,0.0037,0.0056,7e-04,0,0.0012,1e-04,6e-04,5e-04,0,0,4e-04,0,0.0068,0.0018,2e-04,0,0.0028,1e-04,5e-04,8e-04,0.0019,0,0,2e-04,9e-04,0.0012,0,0,0,8e-04,0.001,2e-04,0,4e-04,0.0035,9e-04,0.0043,6e-04,2e-04,9e-04,2e-04,4e-04,0,0,0.001,1e-04,0.0012,0.0018
"80",203,241,-109.91,37.582,"North_America",0.0011,2e-04,0.0058,4e-04,6e-04,0,9e-04,3e-04,5e-04,4e-04,4e-04,6e-04,4e-04,0.0013,6e-04,0.0019,0.0056,0.0059,6e-04,0,0,0,1e-04,0,1e-04,8e-04,4e-04,1e-04,7e-04,0.0048,0,0.0051,5e-04,0.0043,6e-04,7e-04,3e-04,3e-04,5e-04,5e-04,5e-04,0.0046,7e-04,0.0041,2e-04,2e-04,0.0029,0.0023,0.0051,1e-04,6e-04,3e-04,2e-04,0.0015,1e-04,0.001,0.0093,0,0,4e-04,3e-04,0.0021,1e-04,3e-04,1e-04,0.0013,7e-04,8e-04,9e-04,0,0.0011,0.0024,0.0022,0.0016,0.0012,0.0373,2e-04,0.0018,0.0013,0,0.0019,4e-04,0.0039,0.0024,0,2e-04,0.0017,1e-04,0.0012,0.0027,8e-04,0,0.0022,4e-04,1e-04,0.001,0.0018,1e-04,0.0071,4e-04,4e-04,0.0058,7e-04,9e-04,5e-04,4e-04,2e-04,5e-04,6e-04,0.0026,0.0053,2e-04,9e-04,0.0052,2e-04,0.0013,0.0029,5e-04,2e-04,0.0106,2e-04,0.0037,0.0136,3e-04,0.0048,2e-04,2e-04,0.0025,0.0262,2e-04,0.0045,2e-04,0.0054,3e-04,0.0092,2e-04,5e-04,8e-04,8e-04,0.004,2e-04,0.001,1e-04,0.0015,1e-04,0.0031,1e-04,4e-04,0.0017,0.004,0.0037,0.0054,0.0041,7e-04,4e-04,0,5e-04,5e-04,0.002,0.0014,0.001,3e-04,2e-04,3e-04,0.0018,3e-04,2e-04,1e-04,0.0012,4e-04,0.0011,2e-04,6e-04,0,0,5e-04,0.0026,0.0011,0.0028,4e-04,3e-04,0.0019,7e-04,4e-04,4e-04,6e-04,0.0046,9e-04,9e-04,0.0011,2e-04,0.0028,1e-04,2e-04,0,0.0011,3e-04,0.001,7e-04,0.0019
"81",204,242,-111.697,37.086,"North_America",2e-04,4e-04,0.0013,0.0046,7e-04,0,0.0025,1e-04,3e-04,3e-04,1e-04,0.0045,0,0,5e-04,0,8e-04,0.001,1e-04,2e-04,0,0,0,0,0,3e-04,0,0,0,2e-04,0,1e-04,0,0.0014,0,0.001,0,0,1e-04,7e-04,0,0,0,2e-04,0,0,0.0014,0.0021,0.0056,0,9e-04,0,0,2e-04,5e-04,0.0011,0.0029,1e-04,0,2e-04,1e-04,0,0,2e-04,1e-04,2e-04,0.0023,0,1e-04,0,0,0.0098,2e-04,2e-04,4e-04,1e-04,9e-04,0.0011,0.006,0,2e-04,1e-04,0,1e-04,2e-04,1e-04,0.0055,9e-04,1e-04,0,0.0015,0,3e-04,2e-04,0,4e-04,0,3e-04,0.0022,1e-04,0,0.0017,2e-04,0,0,0,0,5e-04,0.0014,0.0013,0.003,0,3e-04,0.0059,0,8e-04,2e-04,0,1e-04,0,0,0.0014,4e-04,0,0.0037,0,0,1e-04,0.0256,0,9e-04,4e-04,0.0206,1e-04,0.0058,0,5e-04,1e-04,0,0.0092,0,0,0,0,0,8e-04,0,1e-04,2e-04,0.0076,1e-04,0.0015,0.0011,0.017,5e-04,0,5e-04,0,0,0,0,0,0.0011,0,0.0177,2e-04,9e-04,0,0.0013,0,0.001,0,0.0015,0,0,3e-04,5e-04,4e-04,0,0,0,2e-04,6e-04,0.0011,5e-04,0,4e-04,6e-04,0.0055,4e-04,0,3e-04,0.0014,0.0012,0,0,7e-04,0,0.0031,2e-04
"82",209,247,-115.796,33.754,"North_America",6e-04,0.0022,0.0058,1e-04,5e-04,0,8e-04,1e-04,1e-04,0,0.0027,1e-04,6e-04,0.0021,0.0012,0.0024,0.0043,0.0129,3e-04,5e-04,1e-04,4e-04,2e-04,0,1e-04,0.0016,0,2e-04,3e-04,0.0048,5e-04,1e-04,2e-04,0.0054,0,4e-04,1e-04,0,0,5e-04,0.0012,0,8e-04,5e-04,0,1e-04,0.0043,8e-04,0.0072,0,1e-04,0,2e-04,0.0015,2e-04,0.0025,0.0054,0,1e-04,0.0023,1e-04,0,0,2e-04,9e-04,8e-04,0.0028,2e-04,5e-04,0,1e-04,0.0013,0.0018,3e-04,2e-04,2e-04,4e-04,0.0031,0.0016,0,3e-04,0,0,3e-04,0.0012,1e-04,0.0128,0.001,0.0025,2e-04,0.0013,3e-04,3e-04,8e-04,2e-04,0.0091,0.0016,2e-04,0.0024,1e-04,2e-04,0.0199,1e-04,0.001,3e-04,0,0,2e-04,4e-04,0.0032,0.0036,0,3e-04,0.0038,0,9e-04,0.0047,1e-04,1e-04,0.0016,0,0.0018,0.0056,0,0.0111,0,0,0.0014,0.027,1e-04,0.0084,2e-04,0.0131,2e-04,0.0039,6e-04,0,0,1e-04,0.0053,1e-04,1e-04,5e-04,6e-04,0,8e-04,0,7e-04,1e-04,0.0069,0.003,0.001,0.0017,0.0078,0,0,6e-04,2e-04,0.001,5e-04,0,0,9e-04,1e-04,0.0125,8e-04,0.0049,0,7e-04,0,4e-04,1e-04,0.0014,0,0,3e-04,0.002,0.0028,0.0014,1e-04,0,0.0014,4e-04,9e-04,3e-04,5e-04,0.0063,7e-04,0.0014,0.0011,0,0.0015,0,2e-04,0,0,1e-04,4e-04,4e-04,9e-04
"83",214,252,146.309,-34.415,"Australia",0.0019,0.0013,0.0042,7e-04,0.0073,0,0.0092,6e-04,0.004,1e-04,0.0033,5e-04,0.0015,0,0.0026,0.0057,0.0022,0.0024,6e-04,0.0017,1e-04,0.0019,6e-04,3e-04,4e-04,0.001,0.0031,2e-04,0.0026,0.0086,3e-04,0.0017,2e-04,0.004,0,0.0027,5e-04,1e-04,0,0,2e-04,0.0078,0.004,0.0017,0.0012,5e-04,0.0048,0.0013,0.0092,0,0,0,0.0014,0.0088,1e-04,2e-04,0.0037,4e-04,4e-04,0,0,0.0027,0,9e-04,0.0015,0.0025,5e-04,0,0.0058,3e-04,1e-04,5e-04,0.0054,0,9e-04,1e-04,5e-04,0.0034,5e-04,0,0.003,0,3e-04,1e-04,1e-04,4e-04,5e-04,4e-04,0.0015,2e-04,0,1e-04,0.0013,1e-04,0,2e-04,1e-04,5e-04,5e-04,2e-04,1e-04,0.0085,2e-04,8e-04,0.0013,0,0,5e-04,0.0016,0.0014,0.0021,0,4e-04,0.0032,0.0014,3e-04,2e-04,0.0019,0.0016,1e-04,1e-04,5e-04,8e-04,3e-04,0.0071,2e-04,1e-04,0.0022,0.0136,6e-04,0.0034,0.0013,0.0018,0.0011,7e-04,8e-04,6e-04,3e-04,2e-04,0.0022,0,1e-04,9e-04,0.0044,0,5e-04,0,0.0021,2e-04,0.0043,0,7e-04,0.0016,1e-04,4e-04,2e-04,5e-04,0.0012,0.0015,0.0014,0.0029,0,0.0013,1e-04,2e-04,0.003,0.001,0,2e-04,0.002,3e-04,0.001,5e-04,0,1e-04,7e-04,0.0031,0.0013,8e-04,1e-04,0,0.0033,0.0011,5e-04,4e-04,1e-04,0.0021,5e-04,0.0011,3e-04,1e-04,2e-04,0,0,0,1e-04,3e-04,0.0022,1e-04,5e-04
